# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,,
# Thu Jun 13 15:30:11 2019,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
# User preference: *,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
# CONSTRAINT:  where (koi_disposition like 'CAN%'),,,,,,,,,,,,,,
# CONSTRAINT:  order by koi_disposition asc,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
# COLUMN kepid:          KepID,,,,,,,,,,,,,,
# COLUMN kepoi_name:     KOI Name,,,,,,,,,,,,,,
# COLUMN koi_period:     Orbital Period [days],,,,,,,,,,,,,,
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days],,,,,,,,,,,,,,
# COLUMN koi_prad:       Planetary Radius [Earth radii],,,,,,,,,,,,,,
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii],,,,,,,,,,,,,,
# COLUMN koi_teq:        Equilibrium Temperature [K],,,,,,,,,,,,,,
# COLUMN koi_insol:      Insolation Flux [Earth flux],,,,,,,,,,,,,,
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux],,,,,,,,,,,,,,
# COLUMN koi_steff:      Stellar Effective Temperature [K],,,,,,,,,,,,,,
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K],,,,,,,,,,,,,,
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)],,,,,,,,,,,,,,
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)],,,,,,,,,,,,,,
# COLUMN koi_srad:       Stellar Radius [Solar radii],,,,,,,,,,,,,,
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii],,,,,,,,,,,,,,
#,,,,,,,,,,,,,,
kepid,kepoi_name,koi_period,koi_period_err1,koi_prad,koi_prad_err1,koi_teq,koi_insol,koi_insol_err1,koi_steff,koi_steff_err1,koi_slogg,koi_slogg_err1,koi_srad,koi_srad_err1
8644545,K05552.01,295.958914,0.001981,2.1,0.27,265,1.17,0.44,5505,109,4.386,0.126,0.992,0.125
8644911,K05553.01,120.938669,0.002468,2.32,0.45,333,2.91,1.89,5456,207,4.477,0.112,0.843,0.163
8651389,K01754.01,15.13590453,6.155E-05,2.57,0.74,933,179.16,159.28,6050,190,4.137,0.252,1.572,0.459
8652997,K05554.01,362.22202,0.03126,0.96,0.33,312,2.25,2.21,6113,153,4.168,0.253,1.277,0.434
8656535,K05556.01,631.99116,0.006482,1.86,0.69,210,0.46,0.52,5594,185,4.387,0.119,1.006,0.377
8673511,K08277.01,0.757261281,3.768E-06,0.58,0.17,1908,3119.75,2686.06,5651,154,4.479,0.062,0.953,0.279
8677057,K07903.01,0.694611128,3.741E-06,0.64,0.06,1415,945.45,318.96,4612,124,4.646,0.024,0.662,0.064
8678594,K01261.02,15.19423359,8.343E-05,3.69,0.57,893,150.25,61.93,5588,83,4.047,0.203,1.593,0.245
8684730,K00319.01,46.15119482,3.026E-05,10.02,0.73,703,57.8,12.87,5877,88,3.927,0.015,1.963,0.144
8686373,K04066.01,126.55719,0.001217,4.59,1.44,524,17.85,16.39,6501,179,4.054,0.231,1.854,0.578
8686442,K07074.01,26.8552365,0.000483,1.49,0.6,618,34.48,39.95,6045,150,4.494,0.043,0.955,0.381
8693536,K07076.01,16.2347636,0.0002556,1.28,0.41,852,124.25,111.35,6478,160,4.371,0.065,1.188,0.37
8695311,K03042.01,31.0259489,0.0005039,1.91,0.56,595,29.67,26.5,6075,189,4.486,0.048,0.969,0.285
8700895,K04523.01,5.68251605,7.04E-05,1.03,0.17,1090,333.82,142.98,5753,78,4.319,0.115,1.157,0.189
8702537,K07905.01,7.4751841,0.0002273,0.85,0.2,1168,439.51,318.13,5616,184,3.98,0.336,1.602,0.37
8703129,K02758.01,253.374581,0.00114,19.25,4.98,555,22.41,17.79,5177,163,3.216,0.578,5.949,1.541
8708961,K08163.01,370.98253,0.01232,119.96,31.87,338,3.07,2.47,6028,181,4.013,0.42,1.63,0.433
8709688,K03019.02,2.012094,1.945E-05,0.99,0.16,1523,1274.27,516.29,5633,76,4.296,0.15,1.162,0.179
8709688,K03019.01,4.17939037,2.877E-05,1.52,0.24,1194,478.98,194.07,5633,76,4.296,0.15,1.162,0.179
8715589,K05563.01,7.62210397,6.704E-05,3.8,1.21,1422,965.88,943.3,5222,173,3.556,0.936,3.162,1.003
8741367,K05566.01,0.9886684,0.0002913,3.18,0.55,3183,24258.04,13028.49,6456,182,3.725,0.527,2.773,0.479
8741470,K04251.01,6.23968392,2.442E-05,1.55,0.41,1060,299.03,235.11,5751,156,4.303,0.18,1.143,0.305
8742590,K01281.01,49.4781446,0.0002006,1.88,0.52,462,10.73,8.53,5776,138,4.554,0.035,0.849,0.236
8747910,K05570.01,574.65297,0.02898,2.28,0.97,196,0.35,0.45,5596,158,4.553,0.034,0.821,0.348
8752940,K04730.01,9.07829171,4.619E-05,3.69,1.76,984,221.32,339.83,5086,192,4.002,0.526,1.611,0.771
8758204,K02841.01,159.388788,0.003488,2.73,0.14,289,1.65,0.29,5135,84,4.464,0.09,0.874,0.044
8760040,K02963.02,7.35101287,5.57E-05,1.42,0.23,1064,303.08,128.71,5951,71,4.283,0.12,1.262,0.209
8760760,K07088.01,2.68814059,1.569E-05,0.92,0.17,1135,392.64,222.36,5636,152,4.613,0.032,0.734,0.137
8765560,K03891.01,47.1096306,0.000194,78.98,30.94,751,75.4,89.11,5258,159,3.597,0.968,2.78,1.089
8773015,K04301.02,6.31915999,5.498E-05,1.04,0.21,1369,829.72,513.88,6254,174,4.019,0.266,1.706,0.349
8780959,K03741.02,18.577903,0.003233,1.36,0.38,879,140.97,114.68,6432,155,4.207,0.19,1.345,0.382
8780959,K03741.04,9.6310258,0.0001257,2.9,0.82,1094,338.33,275.21,6432,155,4.207,0.19,1.345,0.382
8803757,K04904.01,3.5944891,3.353E-05,0.98,0.14,1178,455.99,176.97,5523,74,4.364,0.121,1.046,0.154
8804283,K01276.02,13.26079792,9.795E-05,1.47,0.2,760,78.79,29.8,5478,82,4.354,0.132,1.053,0.147
8804283,K01276.01,22.79020351,6.878E-05,2.57,0.36,634,38.27,14.48,5478,82,4.354,0.132,1.053,0.147
8804455,K02159.01,7.5966998,3.322E-05,1.32,0.2,964,204.34,85.61,5716,103,4.343,0.115,1.091,0.163
8804845,K02039.01,5.42586901,1.767E-05,1.48,0.2,973,211.66,76.42,5594,75,4.489,0.038,0.934,0.127
8806985,K04588.01,7.53737498,9.576E-05,0.93,0.27,1210,506.84,440.47,6483,181,4.206,0.175,1.436,0.422
8807057,K07093.01,97.991569,0.001857,1.41,0.47,467,11.21,10.53,6499,144,4.378,0.067,1.169,0.389
8807988,K05572.01,21.9578446,0.0001992,0.78,0.14,533,19.05,11.07,5192,166,4.583,0.022,0.802,0.145
8811490,K04811.01,21.7434141,0.0006547,2.23,0.55,799,96.15,73.55,5767,190,4.082,0.357,1.497,0.367
8812045,K03481.01,32.715906,0.001198,3.68,0.73,902,156.74,81.53,5527,83,3.627,0.262,3.192,0.628
8813698,K01268.01,268.9410974,0.0004975,13.57,2.3,321,2.52,1.12,5798,78,4.224,0.156,1.306,0.222
8814872,K05574.01,373.41509,0.006181,2.55,0.19,158,0.15,0.04,4236,121,4.642,0.065,0.612,0.047
8822421,K06188.01,1.645319649,9.052E-06,2.46,0.44,1296,666.35,375.03,5416,162,4.603,0.035,0.756,0.135
8824737,K03347.01,12.90235874,8.403E-05,1.49,0.34,675,48.99,33.53,5530,166,4.586,0.036,0.788,0.176
8827575,K03052.01,10.12956201,9.948E-05,0.78,0.07,736,69.43,21.42,5383,107,4.528,0.042,0.842,0.084
8827575,K03052.02,15.6112238,0.0001275,0.91,0.09,637,38.99,12.02,5383,107,4.528,0.042,0.842,0.084
8827930,K03801.01,288.3128666,0.0005073,13.21,2.07,300,1.93,0.79,5672,76,4.252,0.162,1.22,0.191
8836888,K02508.01,7.10397925,2.424E-05,1.51,0.31,818,105.84,68.12,5488,166,4.584,0.036,0.789,0.164
8838950,K02421.02,4.02321842,4.151E-05,0.48,0.02,747,73.5,18.14,4671,139,4.721,0.048,0.528,0.028
8838950,K02421.01,2.27050106,1.155E-05,0.55,0.03,903,157.05,38.78,4671,139,4.721,0.048,0.528,0.028
8841297,K05577.01,495.51899,0.01421,2.94,1.33,305,2.03,2.75,6043,169,4.038,0.305,1.634,0.735
8845552,K07099.01,34.0357766,0.0004609,1.05,0.07,337,3.06,0.9,4367,136,4.739,0.06,0.501,0.035
8868481,K05578.01,388.048463,0.006305,3,0.14,376,4.71,0.67,5779,67,3.765,0.017,2.46,0.11
8873090,K02968.01,10.16435076,8.658E-05,1.99,0.31,1389,879.94,390.9,6133,134,3.718,0.224,2.71,0.409
8873450,K07913.01,24.2783801,0.0003588,2.03,0.08,432,8.27,1.81,4450,132,4.583,0.056,0.707,0.029
8873873,K08174.01,295.06066,0.02829,0.64,0.07,233,0.7,0.28,5332,160,4.524,0.097,0.762,0.087
8874090,K01404.02,18.9060921,0.0002361,0.87,0.16,336,3.03,2.29,3751,219,4.813,0.104,0.45,0.082
8880123,K03493.01,46.7162336,0.0008367,2.03,0.33,531,18.74,8.08,5856,79,4.386,0.066,1.092,0.18
8880317,K07915.01,382.5891,0.1096,2.15,0.65,305,2.05,1.81,6337,176,4.261,0.175,1.239,0.371
8881169,K07106.01,5.01880305,3.882E-05,1.08,0.37,1178,455.98,450.97,6220,166,4.398,0.072,1.083,0.366
8888745,K05579.01,34.0269868,0.0004382,1.57,2.63,455,10.15,72.23,4999,154,4.514,0.068,0.801,1.347
8890417,K05580.01,173.219879,0.002862,2.41,1.22,405,6.39,9.75,6007,164,4.158,0.21,1.518,0.768
8890924,K04269.02,4.4408541,0.0001096,1.74,0.53,1642,1719.2,1631.74,5159,171,3.604,0.863,3.062,0.943
8890924,K04269.01,26.6565737,0.0002052,4.15,1.28,903,157.45,149.44,5159,171,3.604,0.863,3.062,0.943
8892157,K02224.02,86.130534,0.008076,1.47,0.64,391,5.55,7.16,5830,155,4.54,0.029,0.876,0.382
8894646,K02641.01,3.55557922,2.357E-05,0.84,0.23,1270,615.03,488.45,5839,147,4.337,0.153,1.082,0.297
8905246,K03473.01,27.63714708,6.761E-05,6.96,2.44,816,104.6,112.69,5214,173,3.766,0.75,2.427,0.85
8915379,K05583.01,20.5858591,0.0008466,1.31,0.78,586,27.85,56.47,5523,236,4.526,0.088,0.753,0.452
8934103,K04009.02,77.792718,0.002604,2.17,0.31,453,10,3.94,5497,83,4.243,0.176,1.241,0.181
8934495,K00524.01,4.592393816,3.023E-06,2.51,0.45,924,172.6,97.43,5351,159,4.582,0.03,0.796,0.143
8935810,K01395.01,6.230335,1.007E-05,3.7,0.74,875,138.33,87.09,5477,172,4.557,0.027,0.865,0.173
8937555,K05585.01,113.573945,0.001397,3.45,2.17,496,14.32,27.92,5155,140,3.768,0.671,2.233,1.402
8946267,K05588.01,542.91133,0.02675,2.27,0.86,199,0.37,0.43,5583,157,4.559,0.03,0.824,0.313
8949925,K02972.01,13.2511214,0.000202,1.98,0.32,850,123.32,51.76,5850,70,4.297,0.12,1.217,0.199
8949925,K02972.02,42.0292298,0.0008246,2.33,0.38,578,26.46,11.11,5850,70,4.297,0.12,1.217,0.199
8951205,K04099.01,4.95060632,2.014E-05,1.28,0.22,885,145.23,77.37,5431,162,4.623,0.035,0.717,0.12
8951215,K00924.01,39.4759093,0.0001317,4.06,1.31,577,26.13,24.8,6225,172,4.45,0.054,1.031,0.332
8958811,K07116.01,2.52557582,2.836E-05,0.62,0.1,1364,818.81,343.7,5821,78,4.421,0.054,1.036,0.166
8958939,K07117.01,8.2927558,0.0001527,1.01,0.31,927,174.36,154.13,6146,151,4.497,0.045,0.943,0.29
8958939,K07117.02,22.786522,0.0004069,1.45,0.44,661,45.26,40,6146,151,4.497,0.045,0.943,0.29
8959240,K05591.01,317.009388,0.006138,4.03,2.4,345,3.34,6.17,5066,149,3.787,0.688,2.27,1.347
8971044,K05592.01,482.51701,0.0201,2.3,0.75,242,0.8,0.76,6168,158,4.488,0.044,0.96,0.312
8973285,K04782.01,7.4213444,0.0001055,1.73,0.69,953,195.23,228.96,6032,167,4.485,0.045,0.973,0.385
8973285,K04782.02,4.29251656,5.314E-05,3.66,1.13,1144,403.88,378.26,6032,189,4.485,0.052,0.973,0.3
9002538,K03196.01,4.96061094,2.81E-05,0.59,0.1,1272,618.99,306.08,6117,135,4.244,0.137,1.298,0.221
9002538,K03196.02,6.88297756,4.964E-05,0.77,0.13,1141,400.53,198.06,6117,135,4.244,0.137,1.298,0.221
9003401,K02319.01,21.1033014,7.289E-05,1.56,0.27,718,62.99,30.11,6000,108,4.363,0.08,1.126,0.195
9005321,K04848.01,384.6961,0.01226,1.78,0.12,157,0.14,0.04,4228,125,4.64,0.057,0.623,0.045
9006186,K02169.04,2.19251903,3.267E-05,0.37,0.05,1225,533.25,177.99,5450,108,4.563,0.017,0.842,0.093
9006186,K02169.03,4.27226421,2.236E-05,0.64,0.07,981,218.63,72.98,5450,108,4.563,0.017,0.842,0.093
9006186,K02169.02,3.26662733,1.395E-05,0.68,0.08,1072,312.85,104.43,5450,108,4.563,0.017,0.842,0.093
9007151,K04583.01,330.906041,0.006806,2.05,0.52,225,0.6,0.48,5461,171,4.589,0.03,0.769,0.197
9008103,K03283.02,20.5718107,0.0002175,1.34,0.14,498,14.51,5.57,4922,148,4.624,0.025,0.708,0.077
9008103,K03283.03,87.707513,0.001119,1.72,0.22,310,2.2,0.92,4944,145,4.614,0.029,0.721,0.09
9008220,K00466.01,9.391039263,5.726E-06,11.73,1.92,1068,308.13,131.15,5944,79,4.132,0.182,1.498,0.244
9009953,K04014.01,234.240739,0.004013,3.41,0.57,329,2.77,1.22,5814,78,4.269,0.137,1.248,0.209
9011877,K05597.01,7.77710639,8.386E-05,0.73,0.03,773,84.44,13.94,5073,75,4.481,0.077,0.851,0.041
9011955,K08279.01,367.0896,0.02281,35.3,12.32,281,1.48,1.53,6268,173,4.429,0.058,1.1,0.384
9012244,K05598.01,376.934014,0.006116,2.13,0.73,274,1.33,1.3,6074,154,4.369,0.121,1.034,0.351
9015738,K01616.02,34.775371,0.001274,0.67,0.11,582,27.11,12.1,6028,96,4.459,0.025,1.047,0.173
9017682,K01630.01,11.30507984,6.931E-05,1.4,0.39,744,72.67,58.79,5705,152,4.556,0.034,0.844,0.233
9018021,K05600.01,17.168095,0.003415,4.81,2.95,603,31.34,59.51,5053,136,3.824,0.777,1.907,1.172
9019191,K02604.01,14.43348326,8.215E-05,16.25,1.76,558,22.91,8.4,4915,133,4.627,0.027,0.702,0.076
9020114,K03088.01,3.48412874,1.483E-05,1.16,0.17,1132,389.41,151.8,5696,77,4.519,0.021,0.921,0.136
9020114,K03088.02,67.8766605,0.0007965,1.92,0.82,455,10.11,12.69,6018,158,4.485,0.044,0.975,0.415
9021075,K04733.01,7.28116667,7.789E-05,1.4,0.14,744,72.16,30.08,5008,192,4.572,0.033,0.788,0.082
9025739,K07125.01,7.918267,0.0001842,0.93,0.28,953,195.36,173.55,5966,179,4.418,0.087,1.016,0.3
9026007,K05602.01,403.163148,0.009469,2.49,0.43,240,0.79,0.35,5812,70,4.504,0.016,0.963,0.169
9026248,K05603.01,341.557931,0.004659,6.81,3.39,393,5.65,8.17,5138,113,3.551,0.204,3.098,1.541
9026749,K02564.02,17.6637979,0.0006405,2.98,0.55,1178,455.65,225.98,5734,95,3.591,0.292,3.405,0.625
9030537,K01892.01,62.5613879,0.0003187,3.54,0.93,417,7.13,5.64,5662,169,4.56,0.042,0.84,0.22
9031703,K04520.01,9.3335486,0.0002104,1.69,0.29,1082,323.68,151.13,5354,88,3.927,0.15,1.863,0.321
9032900,K00134.01,67.5923754,0.0005335,12.1,2.25,588,28.2,14.74,6038,120,4.082,0.18,1.744,0.325
9043947,K07920.01,1.04347858,1.071E-05,1.09,0.2,2688,12313.82,7298.71,6014,200,3.843,0.3,2.246,0.409
9044060,K05604.01,476.91977,0.0164,2.49,1.14,321,2.49,3.37,6282,159,4.063,0.271,1.725,0.789
9047416,K05605.01,9.011888,0.001624,7.04,1.58,1105,351.97,248.8,5627,186,4.002,0.413,1.735,0.389
9071593,K02257.02,59.284064,0.0006992,1.81,0.13,401,6.14,1.39,5225,83,4.505,0.054,0.859,0.063
9072639,K04198.01,1.182862515,7.262E-06,1.26,0.17,2800,14544.87,5755.74,6017,120,3.699,0.248,2.639,0.358
9073549,K05608.01,87.565484,0.002478,2.12,1.09,437,8.6,13.15,6064,149,4.429,0.055,1.069,0.55
9079671,K05609.01,535.1515,0.007956,2.7,1.5,258,1.04,1.81,5468,166,4.085,0.354,1.423,0.79
9079767,K05610.01,495.40462,0.007023,152.21,61.56,248,0.9,1.05,6225,156,4.45,0.042,1.031,0.417
9084569,K07923.01,395.13138,0.02017,0.97,0.12,208,0.44,0.2,5060,192,4.493,0.08,0.869,0.1
9084778,K01631.01,0.592243731,9E-08,6.77,0.51,1551,1361.22,410.79,4920,146,4.664,0.056,0.591,0.045
9085039,K07129.01,64.1983721,0.0004531,1.74,0.57,506,15.49,15,6088,161,4.329,0.148,1.077,0.357
9086154,K04060.01,225.26213,0.004562,2.36,0.37,329,2.77,1.22,5799,105,4.276,0.143,1.191,0.186
9086251,K02367.01,6.89213244,3.308E-05,1.35,0.23,1177,454.45,214.98,6164,110,4.227,0.11,1.446,0.248
9087580,K07924.01,0.770658979,5.293E-06,0.68,0.08,1548,1348.87,542.13,5058,151,4.61,0.03,0.739,0.086
9087853,K05612.01,353.65927,0.01369,2.58,0.75,223,0.58,0.5,5438,154,4.574,0.024,0.82,0.238
9092504,K02716.02,6.46004728,3.015E-05,1.8,0.43,883,144.06,105.41,5704,169,4.575,0.04,0.804,0.194
9093086,K06191.01,9.7043379,0.0001744,1.19,0.4,932,178.46,174.9,6273,169,4.442,0.056,1.044,0.349
9093086,K06191.02,12.7713826,0.0002123,1.26,0.43,851,123.93,121.46,6273,169,4.442,0.056,1.044,0.349
9097470,K05613.01,346.4174,0.02027,2.41,1.01,251,0.94,1.16,5754,166,4.49,0.046,0.946,0.394
9099607,K07925.01,4.6318914,0.0001152,0.64,0.19,1060,297.79,248.69,5926,142,4.532,0.036,0.887,0.259
9099773,K07133.01,82.78482,0.003723,2.16,0.36,501,14.88,6.46,5749,78,4.123,0.182,1.48,0.245
9100484,K01399.01,8.75059775,3.362E-05,2.27,0.23,682,51,20.05,4942,177,4.599,0.02,0.779,0.078
9100953,K04500.03,14.7510068,0.0001803,1.7,0.28,629,36.94,20.7,5295,185,4.548,0.052,0.8,0.133
9100953,K04500.02,44.9851885,0.0004873,2.09,0.35,433,8.34,4.68,5295,185,4.548,0.052,0.8,0.133
9109857,K02833.01,1.791877025,8.299E-06,1.48,0.23,2223,5787.99,2479.54,6002,119,3.841,0.217,2.139,0.319
9110610,K04839.01,21.8420304,0.0002661,2.01,0.44,1016,251.46,169.3,6194,191,3.813,0.528,2.241,0.487
9114614,K05616.01,441.61919,0.01945,1.71,0.16,152,0.12,0.05,4351,127,4.659,0.06,0.592,0.054
9116510,K05618.01,318.49078,0.01053,3.01,1.51,301,1.94,3.47,6026,323,4.302,0.163,1.176,0.592
9117416,K03425.02,3.15722086,1.947E-05,1.41,0.33,1791,2436.47,1766.22,6120,195,3.934,0.398,2,0.467
9117416,K03425.03,7.64370363,6.183E-05,1.85,0.43,1334,748.7,542.73,6120,195,3.934,0.398,2,0.467
9117416,K03425.01,20.034708,0.0001819,2.24,0.52,967,207.16,150.16,6120,195,3.934,0.398,2,0.467
9119458,K00525.01,11.53029332,1.39E-05,3.98,1.1,873,137.08,110.58,5770,156,4.289,0.204,1.152,0.316
9140402,K00928.01,2.494170338,1.264E-06,2.42,0.24,1194,480.19,142.04,5569,99,4.566,0.02,0.829,0.082
9145861,K06194.01,42.294739,0.001569,140.14,5.6,1083,324.71,40.09,4926,47,3.02,0.033,7.849,0.314
9147012,K05625.01,116.454312,0.001775,3.33,0.37,306,2.06,0.87,5197,181,4.548,0.088,0.736,0.083
9147029,K05626.01,397.499229,0.003157,6.57,3.9,293,1.73,3.15,6423,170,4.37,0.066,1.231,0.73
9149789,K02874.01,0.352515897,4.27E-07,1,0.19,2194,5534.14,3302.38,5465,162,4.598,0.03,0.766,0.147
9150827,K01408.01,14.53410833,5.022E-05,1.36,0.07,420,7.34,1.33,3957,71,4.693,0.042,0.553,0.027
9150870,K07136.01,441.17369,0.04754,2.27,0.86,217,0.52,0.6,5610,171,4.551,0.027,0.858,0.326
9153823,K06195.01,1.444486083,6.914E-06,1.73,0.12,1051,290.01,84.76,4569,137,4.686,0.054,0.559,0.04
9157030,K05628.01,24.9093027,0.0003196,1.32,0.14,452,9.9,3.8,4810,146,4.633,0.028,0.685,0.074
9157523,K05629.01,192.138741,0.004949,1.93,0.96,407,6.48,9.6,6065,157,4.098,0.254,1.569,0.779
9159288,K08280.01,66.67305,0.01244,2.64,0.9,542,20.35,19.92,6592,163,4.369,0.072,1.19,0.404
9166700,K05632.01,264.466625,0.00157,2.61,0.57,346,3.41,2.06,6551,129,4.337,0.073,1.236,0.271
9173014,K05633.01,151.77884,0.002291,4.35,1.1,616,34.01,25.2,6328,165,3.634,0.434,3.134,0.794
9177629,K02522.01,5.60402307,1.164E-05,1.25,0.07,774,84.65,16.41,4847,97,4.581,0.033,0.737,0.037
9178894,K05635.01,113.993156,0.002636,2.23,0.82,729,66.64,73.16,7892,228,3.921,0.197,2.496,0.919
9202151,K01393.01,1.694740233,1.278E-06,2.12,0.14,797,95.14,21.52,3764,75,4.739,0.033,0.527,0.034
9202434,K04253.01,173.2578372,0.0008167,117.29,72.68,376,4.73,8.87,6392,147,4.399,0.057,1.162,0.72
9203154,K07144.01,0.839907158,4.905E-06,0.92,0.12,1640,1705.12,740.7,5120,170,4.478,0.099,0.853,0.104
9205907,K02528.01,12.02295362,2.788E-05,3.28,0.95,776,85.78,74.17,5982,167,4.535,0.048,0.879,0.257
9205938,K02162.02,199.66876,0.003961,1.45,0.18,305,2.06,0.76,5678,113,4.409,0.132,0.921,0.115
9209981,K05638.01,290.02002,0.02026,1.56,0.81,321,2.51,3.87,6452,153,4.384,0.068,1.148,0.599
9210387,K02416.01,5.90608902,3.734E-05,1.77,0.55,1012,247.83,233.88,5966,186,4.493,0.04,0.961,0.299
9210738,K05639.01,279.21957,0.01756,4.92,2.69,395,5.77,9.43,5159,127,3.648,0.243,2.604,1.424
9210820,K07930.01,377.67241,0.01947,1.37,0.11,187,0.29,0.08,5031,135,4.644,0.06,0.615,0.048
9214176,K05640.01,348.665961,0.006518,9.56,1.03,493,13.93,4.57,5183,102,3.166,0.029,4.89,0.529
9214713,K00422.01,809.0141881,0.0009214,14.38,4.48,216,0.51,0.47,6230,169,4.397,0.087,1.047,0.326
9217583,K05642.01,222.28056,0.004831,2.56,1.5,405,6.37,11.33,6543,161,4.17,0.171,1.531,0.9
9220614,K05643.01,570.01886,0.01442,1.62,0.44,190,0.31,0.25,5496,151,4.579,0.029,0.79,0.215
9221517,K02281.02,455.27405,0.05654,1.54,0.34,196,0.35,0.25,5178,172,4.556,0.028,0.818,0.186
9221528,K03355.01,16.2953228,0.000274,1.6,0.51,773,84.23,82.59,6187,197,4.432,0.072,1.013,0.326
9221627,K07148.01,1.7613778,0.0001424,2.32,0.79,1824,2621.69,2632.67,6544,181,4.349,0.072,1.207,0.411
9227215,K07931.01,242.0367,0.01622,2.11,0.64,323,2.57,2.4,6086,193,4.36,0.108,1.116,0.34
9230021,K03429.01,15.8283833,0.0004557,1.8,0.28,758,78.2,32.54,5596,83,4.298,0.143,1.145,0.178
9230021,K03429.04,44.433726,0.001018,1.85,0.29,538,19.73,8.21,5596,83,4.298,0.143,1.145,0.178
9244756,K01969.01,16.34355902,7.639E-05,3.26,0.5,730,67.34,27,5730,77,4.394,0.08,1.056,0.161
9266431,K00704.01,18.39629744,2.973E-05,2.47,0.23,582,27.09,8.11,5316,106,4.57,0.02,0.804,0.077
9267996,K03431.01,19.6001405,0.0002376,2.08,0.59,676,49.23,41.04,6003,161,4.507,0.048,0.932,0.265
9268159,K08180.01,185.97534,0.02258,2.76,0.26,688,53.05,17.71,7365,203,3.628,0.504,3.638,0.341
9269281,K01398.01,5.82348911,1.333E-05,3,0.87,955,196.33,170.06,5774,172,4.526,0.048,0.864,0.249
9274092,K05649.01,426.942225,0.007556,2.32,0.33,187,0.29,0.14,5126,152,4.623,0.042,0.669,0.097
9278216,K04710.01,9.4527721,0.0001363,1.3,0.36,832,113.38,92,5973,160,4.547,0.044,0.857,0.237
9278575,K07932.01,502.25648,0.04197,1.03,0.22,215,0.51,0.33,5637,169,4.46,0.135,0.833,0.18
9279354,K02060.01,2.800111267,4.014E-06,2.13,0.17,956,197.81,57.46,4786,130,4.579,0.06,0.704,0.054
9282853,K05651.01,83.499618,0.004992,1.72,0.19,343,3.29,1.45,5141,196,4.526,0.082,0.773,0.088
9283156,K02657.01,5.22402436,3.172E-05,0.58,0.05,941,185.16,57.75,5487,109,4.512,0.056,0.84,0.085
9285265,K03410.02,61.569765,0.001804,2.44,0.39,530,18.66,7.87,5626,77,4.149,0.188,1.389,0.223
9286088,K04318.01,14.8162925,0.0002631,1.57,0.25,912,163.33,73.41,6356,115,4.27,0.09,1.325,0.214
9288237,K03114.01,7.49133777,8.235E-05,1.01,0.2,1291,656.15,400.89,6177,168,3.993,0.266,1.71,0.347
9289704,K02222.01,34.135676,0.002154,13.98,4.73,1526,1281.86,1281.02,7818,216,3.365,0.704,5.555,1.883
9292100,K05652.01,91.507044,0.001381,1.43,5.41,302,1.97,49.96,5040,183,4.635,0.056,0.626,2.363
9300066,K05653.01,188.664098,0.006656,2.02,0.26,232,0.68,0.29,4788,152,4.599,0.059,0.672,0.084
9301564,K07157.01,23.9830523,0.0009788,1.17,0.33,718,62.83,52.92,5696,169,4.178,0.312,1.292,0.362
9304976,K05654.01,54.6957124,0.0009965,3.28,0.45,405,6.34,3.04,5299,186,4.535,0.093,0.757,0.102
9307509,K02096.01,9.76293284,4.683E-05,1.94,0.18,703,57.59,20.18,5052,151,4.503,0.088,0.816,0.078
9334027,K05657.01,284.699924,0.004635,2,0.84,293,1.74,2.14,6054,156,4.425,0.065,1.028,0.432
9334893,K02298.03,2.47240869,1.886E-05,0.36,0.02,887,145.69,36.41,4729,143,4.726,0.045,0.525,0.028
9334893,K02298.01,16.6671415,0.0001253,0.7,0.04,469,11.47,2.87,4729,143,4.726,0.045,0.525,0.028
9340411,K07162.01,5.1581317,0.0001111,2.02,0.4,1642,1720.62,983.7,5155,116,3.511,0.192,3.355,0.668
9345933,K03264.01,13.0151826,0.0001395,1.36,0.12,556,22.6,7.55,4794,144,4.622,0.059,0.643,0.057
9347899,K00935.04,9.61731426,3.35E-05,1.94,0.29,1010,246.13,105.29,6035,120,4.22,0.168,1.257,0.187
9349757,K03348.02,17.7189786,0.0003257,1.44,0.22,713,61.01,25.03,5566,83,4.329,0.132,1.099,0.168
9363944,K05660.01,402.20969,0.01102,10.03,7.04,452,9.86,21.7,4961,124,3.131,0.309,4.649,3.266
9390228,K07934.01,22.6432436,0.0001286,2.12,0.65,624,35.77,32.26,5880,159,4.516,0.05,0.891,0.274
9391817,K05663.01,140.884533,0.002615,1.52,0.26,392,5.6,2.54,5960,77,4.306,0.103,1.213,0.213
9394953,K05665.01,100.494129,0.001565,1.33,0.05,523,17.64,2.05,6018,65,4.036,0.014,1.75,0.06
9397862,K05666.01,182.453195,0.004504,1.26,0.5,332,2.89,3.33,6164,158,4.483,0.055,0.927,0.366
