# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu Jun 13 15:30:11 2019
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like 'CAN%')
# CONSTRAINT:  order by koi_disposition asc
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
9334027,K05657.01,,CANDIDATE,CANDIDATE,,284.699924000,4.6350000e-03,-4.6350000e-03,257.6791000,1.490000e-02,-1.490000e-02,0.3145,0.1587,-0.3144,3.70900,0.82600,-0.82600,3.7110e+02,8.040e+01,-8.040e+01,2.00,8.400e-01,-2.100e-01,293.0,,,1.74,2.14,-0.52,7.60,1,q1_q16_tce,6054.00,156.00,-193.00,4.425,0.065,-0.285,1.0280,0.4320,-0.1090,288.029450,45.800098,14.403
9363944,K05660.01,,CANDIDATE,CANDIDATE,,402.209690000,1.1020000e-02,-1.1020000e-02,369.5086000,1.680000e-02,-1.680000e-02,0.3779,0.0848,-0.3775,5.29800,0.67700,-0.67700,4.7250e+02,6.890e+01,-6.890e+01,10.03,7.040e+00,-3.190e+00,452.0,,,9.86,21.70,-5.71,9.50,1,q1_q16_tce,4961.00,124.00,-124.00,3.131,0.309,-0.372,4.6490,3.2660,-1.4760,299.035280,45.869289,13.660
10272858,K05782.01,,CANDIDATE,CANDIDATE,,584.556030000,6.6640000e-03,-6.6640000e-03,388.6368500,8.760000e-03,-8.760000e-03,0.3282,0.1252,-0.3281,3.67100,0.36400,-0.36400,3.4670e+02,3.480e+01,-3.480e+01,6.69,6.300e-01,-3.700e-01,354.0,,,3.73,0.97,-0.57,10.00,1,q1_q16_tce,5208.00,68.00,-68.00,3.458,0.009,-0.009,3.6200,0.3400,-0.2000,291.362950,47.328709,11.367
10319834,K05785.01,,CANDIDATE,CANDIDATE,,70.312525040,,,178.7486804,,,,,,13.66000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,281.883240,47.416050,14.942
10339000,K05787.01,,CANDIDATE,CANDIDATE,,69.775633000,3.0480000e-03,-3.0480000e-03,147.9367000,3.560000e-02,-3.560000e-02,0.3519,0.1331,-0.3174,9.20500,0.98500,-0.98500,1.4090e+02,1.680e+01,-1.680e+01,1.19,4.200e-01,-1.600e-01,480.0,,,12.52,13.08,-4.08,9.70,1,q1_q16_tce,6224.00,169.00,-184.00,4.413,0.095,-0.258,0.9830,0.3490,-0.1260,291.638920,47.474972,14.333
7625143,K05407.01,,CANDIDATE,CANDIDATE,,58.502943100,8.2270000e-04,-8.2270000e-04,185.7549500,8.890000e-03,-8.890000e-03,0.0062,0.4530,-0.0062,1.63300,0.28800,-0.28800,1.1700e+02,2.050e+01,-2.050e+01,1.54,8.400e-01,-3.300e-01,611.0,,,33.01,53.11,-15.36,7.00,1,q1_q16_tce,6525.00,158.00,-218.00,4.215,0.159,-0.298,1.4120,0.7620,-0.3070,296.660800,43.275089,13.048
7631138,K05408.01,,CANDIDATE,CANDIDATE,,415.748785000,6.9440000e-03,-6.9440000e-03,510.0996100,9.620000e-03,-9.620000e-03,0.1124,0.3472,-0.1124,3.31300,0.35200,-0.35200,4.6370e+02,6.460e+01,-6.460e+01,3.24,2.090e+00,-1.380e+00,283.0,,,1.51,3.17,-1.06,9.20,1,q1_q16_tce,5324.00,179.00,-147.00,4.027,0.459,-0.327,1.5340,0.9930,-0.6520,298.034030,43.228271,14.030
7662502,K05410.01,,CANDIDATE,CANDIDATE,0.4920,24.152786400,3.5990000e-04,-3.5990000e-04,146.4101000,1.220000e-02,-1.220000e-02,0.1750,0.2820,-0.1750,4.45100,0.55100,-0.55100,7.8100e+01,1.020e+01,-1.020e+01,0.97,3.200e-01,-1.300e-01,701.0,,,57.15,56.63,-21.54,9.30,1,q1_q17_dr25_tce,6223.00,194.00,-259.00,4.392,0.087,-0.203,1.0950,0.3580,-0.1540,282.981140,43.300407,13.664
7672215,K05411.01,,CANDIDATE,CANDIDATE,0.9030,11.173440100,2.1680000e-04,-2.1680000e-04,142.5962000,1.340000e-02,-1.340000e-02,0.2680,0.1910,-0.2680,4.54500,0.45700,-0.45700,6.1300e+01,8.000e+00,-8.000e+00,1.40,4.700e-01,-2.800e-01,1279.0,,,632.06,635.93,-299.65,9.00,1,q1_q17_dr25_tce,7372.00,231.00,-334.00,4.142,0.124,-0.202,1.7520,0.5810,-0.3580,287.937470,43.377659,13.335
7690782,K05413.01,,CANDIDATE,CANDIDATE,,428.379308000,9.3990000e-03,-9.3990000e-03,522.3881000,1.180000e-02,-1.180000e-02,0.7102,0.0274,-0.5127,4.06600,0.46500,-0.46500,3.8660e+02,5.500e+01,-5.500e+01,2.00,9.600e-01,-3.200e-01,236.0,,,0.74,1.08,-0.27,7.40,1,q1_q16_tce,5574.00,172.00,-138.00,4.381,0.152,-0.298,0.9530,0.4540,-0.1550,294.510310,43.322319,14.105
8547213,K05536.01,,CANDIDATE,CANDIDATE,,392.728110000,3.0370000e-02,-3.0370000e-02,371.4110000,4.610000e-02,-4.610000e-02,0.4505,0.0740,-0.4188,12.48000,1.40000,-1.40000,4.9970e+02,5.480e+01,-5.480e+01,1.85,8.400e-01,-1.500e-01,226.0,,,0.62,0.85,-0.15,12.00,1,q1_q16_tce,5701.00,165.00,-142.00,4.558,0.035,-0.295,0.8150,0.3680,-0.0660,286.112340,44.657581,15.033
8547537,K05539.01,,CANDIDATE,CANDIDATE,,374.056970000,2.3850000e-02,-2.3850000e-02,177.0559000,2.590000e-02,-2.590000e-02,0.1026,0.3700,-0.1025,22.53000,1.70000,-1.70000,9.6110e+02,8.000e+01,-8.000e+01,2.34,5.700e-01,-1.700e-01,209.0,,,0.45,0.34,-0.10,20.60,1,q1_q16_tce,5302.00,178.00,-144.00,4.595,0.027,-0.151,0.7710,0.1850,-0.0580,286.291440,44.658772,15.583
8548454,K05541.01,,CANDIDATE,CANDIDATE,,339.633833000,8.8370000e-03,-8.8370000e-03,260.9552000,1.630000e-02,-1.630000e-02,0.1110,0.3130,-0.1109,8.85900,0.55300,-0.55300,5.1780e+02,4.960e+01,-4.960e+01,2.04,8.600e-01,-1.700e-01,250.0,,,0.93,1.16,-0.23,12.00,1,q1_q16_tce,5823.00,154.00,-167.00,4.522,0.033,-0.302,0.9010,0.3820,-0.0740,286.805660,44.639870,14.699
9391817,K05663.01,,CANDIDATE,CANDIDATE,0.9650,140.884533000,2.6150000e-03,-2.6150000e-03,243.1411000,1.910000e-02,-1.910000e-02,0.0130,0.4350,-0.0130,10.24500,0.47500,-0.47500,1.5800e+02,1.100e+01,-1.100e+01,1.52,2.600e-01,-2.000e-01,392.0,,,5.60,2.54,-1.61,16.40,1,q1_q17_dr25_tce,5960.00,77.00,-83.00,4.306,0.103,-0.126,1.2130,0.2130,-0.1600,285.606750,45.990318,13.060
9394953,K05665.01,,CANDIDATE,CANDIDATE,,100.494129000,1.5650000e-03,-1.5650000e-03,153.8021000,1.260000e-02,-1.260000e-02,0.0813,0.3756,-0.0811,2.67900,0.38200,-0.38200,5.7600e+01,1.040e+01,-1.040e+01,1.33,5.000e-02,-6.000e-02,523.0,,,17.64,2.05,-2.26,6.90,1,q1_q16_tce,6018.00,65.00,-65.00,4.036,0.014,-0.019,1.7500,0.0600,-0.0800,287.354800,45.948662,11.484
9397862,K05666.01,,CANDIDATE,CANDIDATE,,182.453195000,4.5040000e-03,-4.5040000e-03,282.5445000,1.750000e-02,-1.750000e-02,0.0792,0.3803,-0.0792,2.72100,0.61800,-0.61800,1.8400e+02,4.640e+01,-4.640e+01,1.26,5.000e-01,-1.200e-01,332.0,,,2.89,3.33,-0.79,5.20,1,q1_q16_tce,6164.00,158.00,-180.00,4.483,0.055,-0.288,0.9270,0.3660,-0.0890,289.022550,45.926022,13.872
10387792,K05789.01,,CANDIDATE,CANDIDATE,,383.262170000,1.3290000e-02,-1.3290000e-02,216.1920000,3.660000e-02,-3.660000e-02,0.1407,0.3331,-0.1406,4.84000,1.30000,-1.30000,4.4840e+02,7.350e+01,-7.350e+01,1.57,3.700e-01,-1.500e-01,203.0,,,0.40,0.29,-0.11,11.00,1,q1_q16_tce,5074.00,162.00,-126.00,4.536,0.065,-0.615,0.7610,0.1790,-0.0740,283.463070,47.554600,14.060
10394802,K05790.01,,CANDIDATE,CANDIDATE,0.8030,178.266978000,2.8280000e-03,-2.8280000e-03,229.7541400,9.290000e-03,-9.290000e-03,0.8860,0.0480,-0.6630,5.27600,0.28200,-0.28200,1.8570e+03,1.770e+02,-1.770e+02,3.71,3.200e-01,-1.000e-01,241.0,,,0.80,0.21,-0.09,12.50,1,q1_q17_dr25_tce,4899.00,77.00,-87.00,4.624,0.007,-0.063,0.7130,0.0620,-0.0180,287.291320,47.598251,15.518
10453009,K05794.01,,CANDIDATE,CANDIDATE,,30.977115100,5.0360000e-04,-5.0360000e-04,145.6475000,1.260000e-02,-1.260000e-02,0.5092,0.0446,-0.4360,3.18800,0.52500,-0.52500,1.2500e+02,2.480e+01,-2.480e+01,4.30,1.900e+00,-1.410e+00,950.0,,,192.79,247.32,-116.14,6.80,1,q1_q16_tce,5197.00,122.00,-167.00,3.453,0.248,-0.284,3.7840,1.6740,-1.2370,283.586120,47.633739,13.785
10459749,K05795.01,,CANDIDATE,CANDIDATE,,19.112802420,,,143.6245952,,,,,,1.58000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,287.117610,47.616180,15.952
7747091,K05418.01,,CANDIDATE,CANDIDATE,0.9970,14.267343900,2.3080000e-04,-2.3080000e-04,133.9655000,1.270000e-02,-1.270000e-02,0.0420,0.4130,-0.0410,3.17100,0.58000,-0.58000,2.1750e+02,2.950e+01,-2.950e+01,1.21,2.900e-01,-9.000e-02,657.0,,,44.12,32.09,-11.06,9.00,1,q1_q17_dr25_tce,5475.00,164.00,-164.00,4.567,0.030,-0.170,0.8370,0.2000,-0.0670,289.728180,43.488239,15.181
7757620,K05422.01,,CANDIDATE,CANDIDATE,,360.644852550,,,186.8852982,,,,,,11.19000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,293.415370,43.417610,13.579
8570210,K05545.01,,CANDIDATE,CANDIDATE,,541.044720000,2.1190000e-02,-2.1190000e-02,372.4781000,2.770000e-02,-2.770000e-02,0.2387,0.2201,-0.2387,12.47000,1.10000,-1.10000,1.8150e+02,2.190e+01,-2.190e+01,1.08,4.800e-01,-7.000e-02,206.0,,,0.43,0.56,-0.10,8.80,1,q1_q16_tce,5829.00,156.00,-144.00,4.575,0.030,-0.300,0.8020,0.3540,-0.0580,295.596980,44.613892,13.607
8571421,K05546.01,,CANDIDATE,CANDIDATE,,514.271499000,6.1930000e-03,-6.1930000e-03,416.7679800,8.840000e-03,-8.840000e-03,0.2032,0.2446,-0.2031,3.46000,0.28100,-0.28100,6.8890e+02,8.830e+01,-8.830e+01,3.01,1.320e+00,-3.600e-01,258.0,,,1.04,1.33,-0.34,9.00,1,q1_q16_tce,6343.00,153.00,-229.00,4.411,0.058,-0.274,1.1370,0.4980,-0.1350,295.972780,44.645088,14.848
8574794,K05547.01,,CANDIDATE,CANDIDATE,,571.143020000,4.4640000e-02,-4.4640000e-02,251.0392000,6.030000e-02,-6.030000e-02,0.5041,0.0040,-0.4699,10.06000,1.40000,-1.40000,5.3130e+02,9.350e+01,-9.350e+01,2.22,8.500e-01,-1.700e-01,210.0,,,0.46,0.53,-0.12,8.50,1,q1_q16_tce,5751.00,154.00,-192.00,4.514,0.030,-0.287,0.9430,0.3650,-0.0710,296.970700,44.610420,14.851
8613769,K05550.01,,CANDIDATE,CANDIDATE,,540.392670000,2.2410000e-02,-2.2410000e-02,196.0854000,2.240000e-02,-2.240000e-02,0.3683,0.1061,-0.3682,9.23300,0.75100,-0.75100,1.7800e+03,1.620e+02,-1.620e+02,3.63,1.210e+00,-2.900e-01,206.0,,,0.42,0.42,-0.10,15.10,1,q1_q16_tce,5693.00,164.00,-156.00,4.551,0.028,-0.243,0.8560,0.2860,-0.0670,287.089690,44.792000,15.959
9417931,K05671.01,,CANDIDATE,CANDIDATE,,190.905243000,4.4460000e-03,-4.4460000e-03,193.3008000,1.590000e-02,-1.590000e-02,0.3708,0.1451,-0.3285,2.52900,0.40700,-0.40700,2.2710e+02,3.880e+01,-3.880e+01,1.73,6.800e-01,-2.700e-01,356.0,,,3.81,4.39,-1.40,7.40,1,q1_q16_tce,6098.00,159.00,-183.00,4.321,0.134,-0.252,1.1310,0.4440,-0.1750,296.973690,45.995209,13.574
9456887,K05677.01,,CANDIDATE,CANDIDATE,0.8840,20.514264200,2.6400000e-04,-2.6400000e-04,148.7293000,1.100000e-02,-1.100000e-02,0.2560,0.2050,-0.2560,3.52400,0.30600,-0.30600,1.5320e+02,2.000e+01,-2.000e+01,1.14,1.200e-01,-1.200e-01,598.0,,,30.28,9.16,-7.73,9.00,1,q1_q17_dr25_tce,5221.00,78.00,-86.00,4.422,0.099,-0.081,0.9360,0.1010,-0.1010,288.136840,46.038380,14.900
10470779,K05796.01,,CANDIDATE,CANDIDATE,0.0000,495.854189000,5.8960000e-03,-5.8960000e-03,241.4959400,4.200000e-03,-4.200000e-03,0.0310,0.4330,-0.0310,8.65000,3.20000,-3.20000,5.4860e+02,4.900e+01,-4.900e+01,2.41,3.400e-01,-2.800e-01,230.0,,,0.67,0.25,-0.18,10.90,1,q1_q17_dr25_tce,5613.00,76.00,-76.00,4.378,0.110,-0.110,1.0440,0.1490,-0.1220,292.035220,47.684391,14.712
10487228,K05798.01,,CANDIDATE,CANDIDATE,,318.258580000,1.1260000e-02,-1.1260000e-02,276.1817000,2.120000e-02,-2.120000e-02,0.0281,0.5168,-0.0280,4.39000,1.00000,-1.00000,7.5600e+02,2.200e+02,-2.200e+02,2.03,3.200e-01,-1.500e-01,212.0,,,0.48,0.25,-0.11,6.00,1,q1_q16_tce,5108.00,163.00,-140.00,4.596,0.028,-0.102,0.7590,0.1200,-0.0570,297.695250,47.605862,15.714
10519727,K05799.01,,CANDIDATE,CANDIDATE,,184.883155000,2.0360000e-03,-2.0360000e-03,283.4176500,8.890000e-03,-8.890000e-03,0.3074,0.1591,-0.3073,3.02500,0.31700,-0.31700,3.0410e+02,3.470e+01,-3.470e+01,2.82,1.220e+00,-9.700e-01,393.0,,,5.65,7.37,-3.46,9.90,1,q1_q16_tce,5620.00,165.00,-145.00,4.036,0.322,-0.225,1.6210,0.7000,-0.5570,284.436920,47.750332,13.609
10525077,K05800.01,,CANDIDATE,CANDIDATE,0.9890,11.006795000,2.2620000e-04,-2.2620000e-04,135.9925000,1.760000e-02,-1.760000e-02,0.6600,0.0110,-0.5070,5.11200,0.58800,-0.58800,1.4640e+02,1.660e+01,-1.660e+01,1.34,4.200e-01,-1.900e-01,874.0,,,138.34,134.32,-48.96,10.90,1,q1_q17_dr25_tce,6091.00,193.00,-214.00,4.424,0.070,-0.210,1.0470,0.3340,-0.1430,287.378080,47.771191,15.355
10535708,K05801.01,,CANDIDATE,CANDIDATE,,177.375830000,1.6110000e-02,-1.6110000e-02,169.0841000,4.520000e-02,-4.520000e-02,0.0539,0.4063,-0.0539,21.14000,1.60000,-1.60000,4.5970e+02,4.850e+01,-4.850e+01,1.96,8.100e-01,-1.700e-01,314.0,,,2.29,2.83,-0.60,12.40,1,q1_q16_tce,5849.00,159.00,-185.00,4.517,0.034,-0.300,0.9190,0.3820,-0.0770,292.114470,47.729462,15.609
7762153,K05423.01,,CANDIDATE,CANDIDATE,,366.557050000,1.8210000e-02,-1.8210000e-02,238.1402000,4.110000e-02,-4.110000e-02,0.1247,0.3304,-0.1246,11.62000,0.73600,-0.73600,5.8250e+02,7.000e+01,-7.000e+01,2.63,1.380e+00,-3.200e-01,266.0,,,1.18,1.91,-0.40,10.20,1,q1_q16_tce,5857.00,172.00,-218.00,4.403,0.073,-0.321,1.1000,0.5810,-0.1320,294.819950,43.471111,15.200
7767781,K05425.01,,CANDIDATE,CANDIDATE,,39.425162130,,,133.1963483,,,,,,2.18000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,296.479060,43.409382,15.720
7770901,K05426.01,,CANDIDATE,CANDIDATE,0.9900,124.887214000,2.7580000e-03,-2.7580000e-03,133.7933000,1.670000e-02,-1.670000e-02,0.7520,0.0310,-0.5340,8.59900,0.41000,-0.41000,1.7650e+02,1.530e+01,-1.530e+01,1.78,4.900e-01,-5.000e-01,435.0,,,8.48,6.91,-4.56,13.30,1,q1_q17_dr25_tce,6103.00,165.00,-184.00,4.209,0.264,-0.176,1.2340,0.3420,-0.3420,297.290470,43.467789,13.701
8644545,K05552.01,,CANDIDATE,CANDIDATE,0.9070,295.958914000,1.9810000e-03,-1.9810000e-03,138.9254800,4.740000e-03,-4.740000e-03,0.0240,0.4330,-0.0240,4.24400,0.19000,-0.19000,4.6410e+02,3.050e+01,-3.050e+01,2.10,2.700e-01,-2.600e-01,265.0,,,1.17,0.44,-0.34,17.50,1,q1_q17_dr25_tce,5505.00,109.00,-98.00,4.386,0.126,-0.094,0.9920,0.1250,-0.1250,298.138640,44.744061,13.344
8644911,K05553.01,,CANDIDATE,CANDIDATE,0.9940,120.938669000,2.4680000e-03,-2.4680000e-03,246.2520000,1.810000e-02,-1.810000e-02,0.0110,0.4330,-0.0110,8.81800,0.35800,-0.35800,7.8210e+02,6.030e+01,-6.030e+01,2.32,4.500e-01,-3.300e-01,333.0,,,2.91,1.89,-1.06,15.00,1,q1_q17_dr25_tce,5456.00,207.00,-189.00,4.477,0.112,-0.138,0.8430,0.1630,-0.1220,298.232790,44.756432,15.540
8652997,K05554.01,,CANDIDATE,CANDIDATE,,362.222020000,3.1260000e-02,-3.1260000e-02,385.7380000,6.610000e-02,-6.610000e-02,0.5664,0.0065,-0.5054,14.29000,2.70000,-2.70000,5.2500e+01,1.020e+01,-1.020e+01,0.96,3.300e-01,-2.400e-01,312.0,,,2.25,2.21,-1.11,14.60,1,q1_q16_tce,6113.00,153.00,-159.00,4.168,0.253,-0.211,1.2770,0.4340,-0.3170,300.391940,44.785320,11.189
8656535,K05556.01,,CANDIDATE,CANDIDATE,,631.991160000,6.4820000e-03,-6.4820000e-03,147.2745200,7.670000e-03,-7.670000e-03,0.2397,0.2152,-0.2397,2.99000,0.30100,-0.30100,3.4560e+02,5.230e+01,-5.230e+01,1.86,6.900e-01,-2.600e-01,210.0,,,0.46,0.52,-0.16,7.20,1,q1_q16_tce,5594.00,185.00,-161.00,4.387,0.119,-0.246,1.0060,0.3770,-0.1400,301.506560,44.711842,13.415
9466486,K05680.01,,CANDIDATE,CANDIDATE,,557.928820000,1.0850000e-02,-1.0850000e-02,210.6800000,1.700000e-02,-1.700000e-02,0.1034,0.3546,-0.1030,4.78800,0.61200,-0.61200,2.6220e+02,3.940e+01,-3.940e+01,2.97,2.150e+00,-1.820e+00,300.0,,,1.92,4.60,-1.67,8.10,1,q1_q16_tce,5553.00,187.00,-178.00,3.805,0.772,-0.367,1.8440,1.3370,-1.1270,292.500980,46.037479,13.263
9472328,K05681.01,,CANDIDATE,CANDIDATE,,77.512570000,1.0850000e-02,-1.0850000e-02,199.5560000,1.570000e-01,-1.570000e-01,72.1108,28.8500,-12.1900,3.15000,1.00000,-1.00000,1.5100e+03,3.200e+02,-3.200e+02,28199.30,1.306e+04,-8.600e+03,702.0,,,57.44,78.93,-33.34,5.80,1,q1_q16_tce,5261.00,138.00,-182.00,3.459,0.231,-0.302,3.6300,1.6810,-1.1070,294.690920,46.066620,15.677
9472341,K05682.01,,CANDIDATE,CANDIDATE,,46.969389000,1.2330000e-03,-1.2330000e-03,173.8395000,2.560000e-02,-2.560000e-02,0.3246,0.1340,-0.3246,1.94400,0.31900,-0.31900,1.8750e+03,3.430e+02,-3.430e+02,7.45,6.280e+00,-4.100e+00,638.0,,,39.27,116.32,-32.39,7.10,1,q1_q16_tce,5401.00,214.00,-189.00,3.885,0.657,-0.422,1.7170,1.4450,-0.9450,294.694890,46.077000,16.224
9475697,K05684.01,,CANDIDATE,CANDIDATE,,206.801125000,2.6780000e-03,-2.6780000e-03,246.8488000,9.570000e-03,-9.570000e-03,0.6772,0.0065,-0.5143,6.60000,0.27400,-0.27400,7.1600e+02,4.630e+01,-4.630e+01,24.34,1.300e+00,-6.930e+00,675.0,,,48.97,8.53,-27.47,16.70,1,q1_q16_tce,5048.00,72.00,-190.00,2.978,0.030,-0.030,8.6110,0.4600,-2.4500,295.872920,46.014462,11.128
9481235,K05685.01,,CANDIDATE,CANDIDATE,,14.001906400,1.8190000e-04,-1.8190000e-04,136.3110000,1.030000e-02,-1.030000e-02,0.9747,0.0042,-0.6771,4.25700,0.48500,-0.48500,3.7610e+02,4.620e+01,-4.620e+01,17.96,4.830e+00,-9.100e-01,1646.0,,,1736.43,1394.57,-288.36,11.60,1,q1_q16_tce,4883.00,140.00,-94.00,2.783,0.029,-0.032,6.5020,1.7490,-0.3290,297.598050,46.043770,13.814
10552151,K05805.01,,CANDIDATE,CANDIDATE,0.0000,525.757041000,5.8190000e-03,-5.8190000e-03,306.8984800,7.760000e-03,-7.760000e-03,0.1100,0.3520,-0.1100,4.99500,0.26700,-0.26700,8.3020e+02,6.770e+01,-6.770e+01,11.07,2.240e+00,-3.820e+00,372.0,,,4.52,2.31,-2.75,14.40,1,q1_q17_dr25_tce,5277.00,62.00,-115.00,3.495,0.259,-0.111,3.9310,0.7920,-1.3580,297.838900,47.751709,14.519
10552263,K05806.01,,CANDIDATE,CANDIDATE,,313.827520000,9.6340000e-03,-9.6340000e-03,166.4928000,1.790000e-02,-1.790000e-02,0.1103,0.3213,-0.1103,4.18700,0.42600,-0.42600,1.6800e+02,2.250e+01,-2.250e+01,1.26,4.900e-01,-1.400e-01,272.0,,,1.28,1.45,-0.36,8.70,1,q1_q16_tce,5914.00,147.00,-162.00,4.453,0.063,-0.274,0.9730,0.3780,-0.1030,297.870030,47.771091,12.355
10554421,K05807.01,,CANDIDATE,CANDIDATE,,236.097998490,,,210.0045018,,,,,,3.65000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,298.496250,47.738918,14.466
10581308,K05810.01,,CANDIDATE,CANDIDATE,,425.593391000,8.3840000e-03,-8.3840000e-03,225.3273000,1.640000e-02,-1.640000e-02,0.4892,0.0172,-0.4892,3.81500,0.65800,-0.65800,2.3760e+02,4.750e+01,-4.750e+01,2.25,1.200e+00,-7.500e-01,278.0,,,1.41,2.31,-0.84,6.50,1,q1_q16_tce,5458.00,167.00,-135.00,4.090,0.339,-0.283,1.4410,0.7640,-0.4810,282.687130,47.816978,13.766
7812990,K05431.01,,CANDIDATE,CANDIDATE,,43.084101270,,,163.7383276,,,,,,1.38000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,288.418950,43.534599,13.782
7829836,K05433.01,,CANDIDATE,CANDIDATE,0.5620,237.819002000,7.0320000e-03,-7.0320000e-03,320.1617000,1.860000e-02,-1.860000e-02,0.0180,0.4410,-0.0180,11.32400,0.82000,-0.82000,6.1420e+02,4.840e+01,-4.840e+01,2.55,4.000e-01,-1.800e-01,302.0,,,1.98,0.81,-0.37,15.40,1,q1_q17_dr25_tce,5878.00,70.00,-88.00,4.424,0.054,-0.117,1.0350,0.1660,-0.0710,294.304660,43.509701,14.573
7830953,K05434.01,,CANDIDATE,CANDIDATE,,581.873570000,3.2380000e-02,-3.2380000e-02,389.8661000,4.760000e-02,-4.760000e-02,0.1603,0.2792,-0.1603,14.64000,1.50000,-1.50000,9.0560e+02,9.770e+01,-9.770e+01,2.96,1.090e+00,-2.500e-01,218.0,,,0.53,0.58,-0.15,12.50,1,q1_q16_tce,5897.00,159.00,-219.00,4.489,0.038,-0.269,0.9920,0.3640,-0.0840,294.646700,43.577499,15.738
7836096,K05435.01,,CANDIDATE,CANDIDATE,0.9950,15.996129600,1.1580000e-04,-1.1580000e-04,138.9331600,6.420000e-03,-6.420000e-03,0.2970,0.1580,-0.2970,1.65600,0.15400,-0.15400,5.0070e+02,5.550e+01,-5.550e+01,1.71,1.600e-01,-1.300e-01,560.0,,,23.32,8.72,-6.11,10.70,1,q1_q17_dr25_tce,4949.00,177.00,-177.00,4.588,0.025,-0.070,0.7770,0.0720,-0.0590,296.186650,43.581379,15.951
